event,asset,method,n,prevalence,auc,average_precision,quantile,threshold_from,threshold,accuracy,precision,recall,f1,false_alarm_rate,alarm_rate
Iran 2026,USOIL,deep_svdd,37,0.486486,0.023392,0.312001,0.75,control,0.000749,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,deep_svdd,37,0.486486,0.023392,0.312001,0.75,test,7.2e-05,0.27027,0.0,0.0,0.0,0.473684,0.243243
Iran 2026,USOIL,deep_svdd,37,0.486486,0.023392,0.312001,0.8,control,0.000813,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,deep_svdd,37,0.486486,0.023392,0.312001,0.8,test,8.2e-05,0.297297,0.0,0.0,0.0,0.421053,0.216216
Iran 2026,USOIL,deep_svdd,37,0.486486,0.023392,0.312001,0.85,control,0.000844,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,deep_svdd,37,0.486486,0.023392,0.312001,0.85,test,9.3e-05,0.351351,0.0,0.0,0.0,0.315789,0.162162
Iran 2026,USOIL,deep_svdd,37,0.486486,0.023392,0.312001,0.9,control,0.00096,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,deep_svdd,37,0.486486,0.023392,0.312001,0.9,test,0.000102,0.405405,0.0,0.0,0.0,0.210526,0.108108
Iran 2026,USOIL,deep_svdd,37,0.486486,0.023392,0.312001,0.95,control,0.001067,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,deep_svdd,37,0.486486,0.023392,0.312001,0.95,test,0.000122,0.459459,0.0,0.0,0.0,0.105263,0.054054
Iran 2026,USOIL,deep_svdd,37,0.486486,0.023392,0.312001,0.975,control,0.001212,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,deep_svdd,37,0.486486,0.023392,0.312001,0.975,test,0.000124,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,deep_svdd,37,0.486486,0.023392,0.312001,0.99,control,0.001383,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,deep_svdd,37,0.486486,0.023392,0.312001,0.99,test,0.000124,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.7,control,0.17614,0.486486,0.486486,1.0,0.654545,1.0,1.0
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.7,test,0.358164,0.216216,0.0,0.0,0.0,0.578947,0.297297
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.75,control,0.207618,0.378378,0.424242,0.777778,0.54902,1.0,0.891892
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.75,test,0.370262,0.27027,0.0,0.0,0.0,0.473684,0.243243
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.8,control,0.272424,0.135135,0.208333,0.277778,0.238095,1.0,0.648649
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.8,test,0.394249,0.297297,0.0,0.0,0.0,0.421053,0.216216
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.85,control,0.33816,0.135135,0.0,0.0,0.0,0.736842,0.378378
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.85,test,0.398313,0.351351,0.0,0.0,0.0,0.315789,0.162162
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.9,control,0.396864,0.297297,0.0,0.0,0.0,0.421053,0.216216
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.9,test,0.405814,0.405405,0.0,0.0,0.0,0.210526,0.108108
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.95,control,0.450548,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.95,test,0.415926,0.459459,0.0,0.0,0.0,0.105263,0.054054
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.975,control,0.502587,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.975,test,0.428161,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.99,control,0.547829,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,hybrid2,37,0.486486,0.023392,0.312001,0.99,test,0.456603,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.7,control,0.52012,0.432432,0.2,0.055556,0.086957,0.210526,0.135135
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.7,test,0.50206,0.378378,0.272727,0.166667,0.206897,0.421053,0.297297
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.75,control,0.557468,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.75,test,0.505317,0.378378,0.222222,0.111111,0.148148,0.368421,0.243243
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.8,control,0.588285,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.8,test,0.514801,0.405405,0.25,0.111111,0.153846,0.315789,0.216216
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.85,control,0.614023,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.85,test,0.518732,0.405405,0.166667,0.055556,0.083333,0.263158,0.162162
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.9,control,0.628348,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.9,test,0.52251,0.459459,0.25,0.055556,0.090909,0.157895,0.108108
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.95,control,0.646241,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.95,test,0.529003,0.459459,0.0,0.0,0.0,0.105263,0.054054
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.975,control,0.651514,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.975,test,0.534685,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.99,control,0.657022,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,isolation_forest,37,0.486486,0.254386,0.377878,0.99,test,0.535522,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.7,control,0.235921,0.27027,0.0,0.0,0.0,0.473684,0.243243
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.7,test,0.228556,0.216216,0.0,0.0,0.0,0.578947,0.297297
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.75,control,0.258285,0.459459,0.0,0.0,0.0,0.105263,0.054054
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.75,test,0.231996,0.27027,0.0,0.0,0.0,0.473684,0.243243
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.8,control,0.306528,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.8,test,0.242968,0.297297,0.0,0.0,0.0,0.421053,0.216216
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.85,control,0.332095,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.85,test,0.249754,0.351351,0.0,0.0,0.0,0.315789,0.162162
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.9,control,0.35639,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.9,test,0.250453,0.405405,0.0,0.0,0.0,0.210526,0.108108
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.95,control,0.385567,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.95,test,0.256786,0.459459,0.0,0.0,0.0,0.105263,0.054054
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.975,control,0.423892,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.975,test,0.259583,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.99,control,0.500618,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,omnianomaly,37,0.486486,0.026316,0.311945,0.99,test,0.261267,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.7,control,0.260049,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.7,test,-1.171715,0.432432,0.363636,0.222222,0.275862,0.368421,0.297297
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.75,control,0.626498,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.75,test,-1.041324,0.378378,0.222222,0.111111,0.148148,0.368421,0.243243
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.8,control,0.843333,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.8,test,-0.80519,0.351351,0.125,0.055556,0.076923,0.368421,0.216216
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.85,control,1.472249,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.85,test,-0.723902,0.351351,0.0,0.0,0.0,0.315789,0.162162
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.9,control,1.811588,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.9,test,-0.547644,0.405405,0.0,0.0,0.0,0.210526,0.108108
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.95,control,2.186269,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.95,test,-0.223453,0.459459,0.0,0.0,0.0,0.105263,0.054054
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.975,control,2.4634,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.975,test,-0.19105,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.99,control,2.545489,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,one_class_svm,37,0.486486,0.461988,0.445376,0.99,test,-0.030875,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.7,control,0.17614,0.486486,0.486486,1.0,0.654545,1.0,1.0
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.7,test,0.358164,0.216216,0.0,0.0,0.0,0.578947,0.297297
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.75,control,0.207618,0.378378,0.424242,0.777778,0.54902,1.0,0.891892
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.75,test,0.370262,0.27027,0.0,0.0,0.0,0.473684,0.243243
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.8,control,0.272424,0.135135,0.208333,0.277778,0.238095,1.0,0.648649
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.8,test,0.394249,0.297297,0.0,0.0,0.0,0.421053,0.216216
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.85,control,0.33816,0.135135,0.0,0.0,0.0,0.736842,0.378378
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.85,test,0.398313,0.351351,0.0,0.0,0.0,0.315789,0.162162
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.9,control,0.396864,0.297297,0.0,0.0,0.0,0.421053,0.216216
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.9,test,0.405814,0.405405,0.0,0.0,0.0,0.210526,0.108108
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.95,control,0.450548,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.95,test,0.415926,0.459459,0.0,0.0,0.0,0.105263,0.054054
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.975,control,0.502587,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.975,test,0.428161,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.99,control,0.547829,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,standalone_fanogan,37,0.486486,0.023392,0.312001,0.99,test,0.456603,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.7,control,0.026957,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.7,test,0.000803,0.216216,0.0,0.0,0.0,0.578947,0.297297
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.75,control,0.027796,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.75,test,0.000934,0.27027,0.0,0.0,0.0,0.473684,0.243243
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.8,control,0.029128,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.8,test,0.001028,0.297297,0.0,0.0,0.0,0.421053,0.216216
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.85,control,0.030143,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.85,test,0.001076,0.351351,0.0,0.0,0.0,0.315789,0.162162
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.9,control,0.033086,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.9,test,0.001099,0.405405,0.0,0.0,0.0,0.210526,0.108108
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.95,control,0.036048,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.95,test,0.001173,0.459459,0.0,0.0,0.0,0.105263,0.054054
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.975,control,0.038669,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.975,test,0.001188,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.99,control,0.042758,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,tranad,37,0.486486,0.01462,0.310944,0.99,test,0.001204,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.7,control,1.50751,0.459459,0.25,0.055556,0.090909,0.157895,0.108108
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.7,test,1.43572,0.432432,0.363636,0.222222,0.275862,0.368421,0.297297
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.75,control,1.522858,0.459459,0.25,0.055556,0.090909,0.157895,0.108108
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.75,test,1.441629,0.432432,0.333333,0.166667,0.222222,0.315789,0.243243
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.8,control,1.555871,0.540541,1.0,0.055556,0.105263,0.0,0.027027
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.8,test,1.45093,0.459459,0.375,0.166667,0.230769,0.263158,0.216216
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.85,control,1.583569,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.85,test,1.478487,0.459459,0.333333,0.111111,0.166667,0.210526,0.162162
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.9,control,1.629158,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.9,test,1.513473,0.459459,0.25,0.055556,0.090909,0.157895,0.108108
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.95,control,1.734782,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.95,test,1.537437,0.513514,0.5,0.055556,0.1,0.052632,0.054054
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.975,control,1.7469,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.975,test,1.54811,0.540541,1.0,0.055556,0.105263,0.0,0.027027
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.99,control,1.767949,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,usad,37,0.486486,0.365497,0.461106,0.99,test,1.55915,0.540541,1.0,0.055556,0.105263,0.0,0.027027
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.7,control,0.337796,0.486486,0.444444,0.222222,0.296296,0.263158,0.243243
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.7,test,0.314741,0.432432,0.363636,0.222222,0.275862,0.368421,0.297297
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.75,control,0.398336,0.432432,0.2,0.055556,0.086957,0.210526,0.135135
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.75,test,0.333266,0.486486,0.444444,0.222222,0.296296,0.263158,0.243243
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.8,control,0.4652,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.8,test,0.361157,0.459459,0.375,0.166667,0.230769,0.263158,0.216216
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.85,control,0.549116,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.85,test,0.382547,0.459459,0.333333,0.111111,0.166667,0.210526,0.162162
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.9,control,0.606244,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.9,test,0.406604,0.459459,0.25,0.055556,0.090909,0.157895,0.108108
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.95,control,0.640129,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.95,test,0.429799,0.459459,0.0,0.0,0.0,0.105263,0.054054
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.975,control,0.659222,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.975,test,0.435398,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.99,control,0.670559,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,USOIL,vae,37,0.486486,0.266082,0.388627,0.99,test,0.449385,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.7,control,0.000901,0.486486,0.486486,1.0,0.654545,1.0,1.0
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.7,test,0.005752,0.378378,0.272727,0.166667,0.206897,0.421053,0.297297
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.75,control,0.000981,0.486486,0.486486,1.0,0.654545,1.0,1.0
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.75,test,0.005804,0.432432,0.333333,0.166667,0.222222,0.315789,0.243243
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.8,control,0.001079,0.486486,0.486486,1.0,0.654545,1.0,1.0
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.8,test,0.005853,0.459459,0.375,0.166667,0.230769,0.263158,0.216216
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.85,control,0.001179,0.486486,0.486486,1.0,0.654545,1.0,1.0
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.85,test,0.005964,0.459459,0.333333,0.111111,0.166667,0.210526,0.162162
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.9,control,0.001344,0.486486,0.486486,1.0,0.654545,1.0,1.0
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.9,test,0.00612,0.405405,0.0,0.0,0.0,0.210526,0.108108
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.95,control,0.005809,0.432432,0.333333,0.166667,0.222222,0.315789,0.243243
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.95,test,0.006271,0.459459,0.0,0.0,0.0,0.105263,0.054054
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.975,control,0.010609,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.975,test,0.006316,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.99,control,0.034198,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,GOLD,anomaly_transformer,37,0.486486,0.312865,0.394583,0.99,test,0.006445,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,GOLD,autoencoder,37,0.486486,0.038012,0.315182,0.7,test,0.056673,0.216216,0.0,0.0,0.0,0.578947,0.297297
Iran 2026,GOLD,autoencoder,37,0.486486,0.038012,0.315182,0.75,test,0.066329,0.27027,0.0,0.0,0.0,0.473684,0.243243
Iran 2026,GOLD,autoencoder,37,0.486486,0.038012,0.315182,0.8,test,0.0687,0.297297,0.0,0.0,0.0,0.421053,0.216216
Iran 2026,GOLD,autoencoder,37,0.486486,0.038012,0.315182,0.85,test,0.071646,0.351351,0.0,0.0,0.0,0.315789,0.162162
Iran 2026,GOLD,autoencoder,37,0.486486,0.038012,0.315182,0.9,test,0.076585,0.405405,0.0,0.0,0.0,0.210526,0.108108
Iran 2026,GOLD,autoencoder,37,0.486486,0.038012,0.315182,0.95,test,0.0846,0.459459,0.0,0.0,0.0,0.105263,0.054054
Iran 2026,GOLD,autoencoder,37,0.486486,0.038012,0.315182,0.975,test,0.091213,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,GOLD,autoencoder,37,0.486486,0.038012,0.315182,0.99,test,0.115268,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,GOLD,cnn_autoencoder,37,0.486486,0.055556,0.318138,0.7,test,0.003644,0.216216,0.0,0.0,0.0,0.578947,0.297297
Iran 2026,GOLD,cnn_autoencoder,37,0.486486,0.055556,0.318138,0.75,test,0.003782,0.27027,0.0,0.0,0.0,0.473684,0.243243
Iran 2026,GOLD,cnn_autoencoder,37,0.486486,0.055556,0.318138,0.8,test,0.004283,0.297297,0.0,0.0,0.0,0.421053,0.216216
Iran 2026,GOLD,cnn_autoencoder,37,0.486486,0.055556,0.318138,0.85,test,0.005201,0.351351,0.0,0.0,0.0,0.315789,0.162162
Iran 2026,GOLD,cnn_autoencoder,37,0.486486,0.055556,0.318138,0.9,test,0.005511,0.405405,0.0,0.0,0.0,0.210526,0.108108
Iran 2026,GOLD,cnn_autoencoder,37,0.486486,0.055556,0.318138,0.95,test,0.006347,0.459459,0.0,0.0,0.0,0.105263,0.054054
Iran 2026,GOLD,cnn_autoencoder,37,0.486486,0.055556,0.318138,0.975,test,0.008149,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,GOLD,cnn_autoencoder,37,0.486486,0.055556,0.318138,0.99,test,0.008711,0.486486,0.0,0.0,0.0,0.052632,0.027027
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.7,control,-2.115318,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.7,test,-11.854595,0.324324,0.181818,0.111111,0.137931,0.473684,0.297297
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.75,control,-1.043211,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.75,test,-11.432118,0.378378,0.222222,0.111111,0.148148,0.368421,0.243243
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.8,control,-0.470837,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.8,test,-10.917448,0.405405,0.25,0.111111,0.153846,0.315789,0.216216
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.85,control,0.967177,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.85,test,-10.425592,0.405405,0.166667,0.055556,0.083333,0.263158,0.162162
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.9,control,2.307358,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.9,test,-9.939897,0.459459,0.25,0.055556,0.090909,0.157895,0.108108
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.95,control,5.424716,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.95,test,-8.964963,0.513514,0.5,0.055556,0.1,0.052632,0.054054
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.975,control,9.721917,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.975,test,-8.102292,0.540541,1.0,0.055556,0.105263,0.0,0.027027
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.99,control,12.965183,0.513514,0.0,0.0,0.0,0.0,0.0
Iran 2026,GOLD,dagmm,37,0.486486,0.30117,0.425587,0.99,test,-7.27383,0.540541,1.0,0.055556,0.105263,0.0,0.027027
